ts,setup,bounded_probe,probe_depth,reclaim,shape,no_lower_acceptance,aggression_failure,buyer_response,participation,spread_ok,delta_pct_rank,l1_bid_support,qualified,day,no_higher_acceptance,seller_response,l1_ask_support,signal_id,stage,passed
1711335600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711335600000.0,VAH_REJECTION_SHORT,False,758.3999999999942,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711335900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711335900000.0,VAH_REJECTION_SHORT,False,929.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711336200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711336200000.0,VAH_REJECTION_SHORT,False,923.3999999999942,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711336500000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711336500000.0,VAH_REJECTION_SHORT,False,882.2999999999884,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711336800000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711336800000.0,VAH_REJECTION_SHORT,False,882.2999999999884,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711337100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711337100000.0,VAH_REJECTION_SHORT,False,882.5999999999913,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711337400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711337400000.0,VAH_REJECTION_SHORT,False,930.7999999999884,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711337700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711337700000.0,VAH_REJECTION_SHORT,False,1048.199999999997,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711338000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711338000000.0,VAH_REJECTION_SHORT,False,1220.5999999999913,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711338300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711338300000.0,VAH_REJECTION_SHORT,False,1144.2999999999884,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711338600000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711338600000.0,VAH_REJECTION_SHORT,False,1063.0,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711338900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711338900000.0,VAH_REJECTION_SHORT,False,1408.0,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711339200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711339200000.0,VAH_REJECTION_SHORT,False,1411.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711339500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711339500000.0,VAH_REJECTION_SHORT,False,1477.2999999999884,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711339800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711339800000.0,VAH_REJECTION_SHORT,False,1498.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711340100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711340100000.0,VAH_REJECTION_SHORT,False,1285.2999999999884,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711340400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711340400000.0,VAH_REJECTION_SHORT,False,1166.7999999999884,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711340700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711340700000.0,VAH_REJECTION_SHORT,False,1248.5,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711341000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711341000000.0,VAH_REJECTION_SHORT,False,1298.3999999999942,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711341300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711341300000.0,VAH_REJECTION_SHORT,False,1398.3999999999942,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711341600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711341600000.0,VAH_REJECTION_SHORT,False,1433.3999999999942,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711341900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711341900000.0,VAH_REJECTION_SHORT,False,1519.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711342200000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711342200000.0,VAH_REJECTION_SHORT,False,1555.5,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711342500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711342500000.0,VAH_REJECTION_SHORT,False,1587.2999999999884,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711342800000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711342800000.0,VAH_REJECTION_SHORT,False,1674.7999999999884,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711343100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711343100000.0,VAH_REJECTION_SHORT,False,1677.5999999999913,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711343400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711343400000.0,VAH_REJECTION_SHORT,False,1641.2999999999884,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711343700000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711343700000.0,VAH_REJECTION_SHORT,False,1629.0999999999913,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711344000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711344000000.0,VAH_REJECTION_SHORT,False,1596.7999999999884,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711344300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711344300000.0,VAH_REJECTION_SHORT,False,1617.7999999999884,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711344600000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711344600000.0,VAH_REJECTION_SHORT,False,1778.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711344900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711344900000.0,VAH_REJECTION_SHORT,False,1752.7999999999884,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711345200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711345200000.0,VAH_REJECTION_SHORT,False,1564.699999999997,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711345500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711345500000.0,VAH_REJECTION_SHORT,False,1518.199999999997,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711345800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711345800000.0,VAH_REJECTION_SHORT,False,1427.8999999999942,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711346100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711346100000.0,VAH_REJECTION_SHORT,False,1481.7999999999884,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711346400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711346400000.0,VAH_REJECTION_SHORT,False,1448.5,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711346700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711346700000.0,VAH_REJECTION_SHORT,False,1318.3999999999942,False,True,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711347000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711347000000.0,VAH_REJECTION_SHORT,False,1331.3999999999942,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711347300000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711347300000.0,VAH_REJECTION_SHORT,False,1309.5999999999913,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711347600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711347600000.0,VAH_REJECTION_SHORT,False,1267.0999999999913,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711347900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711347900000.0,VAH_REJECTION_SHORT,False,1276.5,False,True,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711348200000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711348200000.0,VAH_REJECTION_SHORT,False,1217.7999999999884,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711348500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711348500000.0,VAH_REJECTION_SHORT,False,1184.5999999999913,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711348800000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711348800000.0,VAH_REJECTION_SHORT,False,1099.3999999999942,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711349100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711349100000.0,VAH_REJECTION_SHORT,False,1212.7999999999884,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711349400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711349400000.0,VAH_REJECTION_SHORT,False,1232.2999999999884,False,True,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711349700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711349700000.0,VAH_REJECTION_SHORT,False,1238.7999999999884,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711350000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711350000000.0,VAH_REJECTION_SHORT,False,1288.699999999997,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711350300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711350300000.0,VAH_REJECTION_SHORT,False,1318.3999999999942,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711350600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711350600000.0,VAH_REJECTION_SHORT,False,1226.5999999999913,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711350900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711350900000.0,VAH_REJECTION_SHORT,False,1198.3999999999942,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711351200000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711351200000.0,VAH_REJECTION_SHORT,False,1128.2999999999884,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711351500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711351500000.0,VAH_REJECTION_SHORT,False,1209.5999999999913,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711351800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711351800000.0,VAH_REJECTION_SHORT,False,1206.199999999997,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711352100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711352100000.0,VAH_REJECTION_SHORT,False,1134.199999999997,False,True,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711352400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711352400000.0,VAH_REJECTION_SHORT,False,1112.199999999997,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711352700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711352700000.0,VAH_REJECTION_SHORT,False,1068.7999999999884,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711353000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711353000000.0,VAH_REJECTION_SHORT,False,974.2999999999884,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711353300000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711353300000.0,VAH_REJECTION_SHORT,False,917.1999999999971,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711353600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711353600000.0,VAH_REJECTION_SHORT,False,1044.5,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711353900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711353900000.0,VAH_REJECTION_SHORT,False,1197.3999999999942,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711354200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711354200000.0,VAH_REJECTION_SHORT,False,1217.699999999997,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711354500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711354500000.0,VAH_REJECTION_SHORT,False,1184.5,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711354800000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711354800000.0,VAH_REJECTION_SHORT,False,1078.8999999999942,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711355100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711355100000.0,VAH_REJECTION_SHORT,False,1177.2999999999884,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711355400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711355400000.0,VAH_REJECTION_SHORT,False,1131.5999999999913,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711355700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711355700000.0,VAH_REJECTION_SHORT,False,1179.0999999999913,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711356000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711356000000.0,VAH_REJECTION_SHORT,False,1251.8999999999942,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711356300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711356300000.0,VAH_REJECTION_SHORT,False,1138.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711356600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711356600000.0,VAH_REJECTION_SHORT,False,994.1999999999971,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711356900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711356900000.0,VAH_REJECTION_SHORT,False,993.3999999999942,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711357200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711357200000.0,VAH_REJECTION_SHORT,False,1043.3999999999942,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711357500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711357500000.0,VAH_REJECTION_SHORT,False,982.5,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711357800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711357800000.0,VAH_REJECTION_SHORT,False,920.3999999999942,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711358100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711358100000.0,VAH_REJECTION_SHORT,False,902.0999999999913,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711358400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711358400000.0,VAH_REJECTION_SHORT,False,935.7999999999884,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711358700000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711358700000.0,VAH_REJECTION_SHORT,False,954.0999999999913,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711359000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711359000000.0,VAH_REJECTION_SHORT,False,985.3999999999942,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711359300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711359300000.0,VAH_REJECTION_SHORT,False,940.6999999999971,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711359600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711359600000.0,VAH_REJECTION_SHORT,False,1038.199999999997,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711359900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711359900000.0,VAH_REJECTION_SHORT,False,1020.7999999999884,False,True,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711360200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711360200000.0,VAH_REJECTION_SHORT,False,983.5999999999913,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711360500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711360500000.0,VAH_REJECTION_SHORT,False,1164.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711360800000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711360800000.0,VAH_REJECTION_SHORT,False,1217.5,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711361100000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711361100000.0,VAH_REJECTION_SHORT,False,1386.699999999997,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711361400000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711361400000.0,VAH_REJECTION_SHORT,False,1348.3999999999942,False,False,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711361700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711361700000.0,VAH_REJECTION_SHORT,False,1380.199999999997,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711362000000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711362000000.0,VAH_REJECTION_SHORT,False,1309.3999999999942,False,True,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711362300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711362300000.0,VAH_REJECTION_SHORT,False,1292.699999999997,False,True,,True,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711362600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711362600000.0,VAH_REJECTION_SHORT,False,1198.0,False,False,,True,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711362900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711362900000.0,VAH_REJECTION_SHORT,False,1285.5,False,True,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711363200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711363200000.0,VAH_REJECTION_SHORT,False,1205.2999999999884,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711363500000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711363500000.0,VAH_REJECTION_SHORT,False,1015.8999999999942,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711363800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711363800000.0,VAH_REJECTION_SHORT,False,1077.699999999997,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711364100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711364100000.0,VAH_REJECTION_SHORT,False,1086.199999999997,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711364400000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711364400000.0,VAH_REJECTION_SHORT,False,1065.3999999999942,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711364700000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711364700000.0,VAH_REJECTION_SHORT,False,1075.5,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711365000000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711365000000.0,VAH_REJECTION_SHORT,False,938.3999999999942,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711365300000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711365300000.0,VAH_REJECTION_SHORT,False,961.2999999999884,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711365600000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711365600000.0,VAH_REJECTION_SHORT,False,954.2999999999884,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711365900000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711365900000.0,VAH_REJECTION_SHORT,False,958.3999999999942,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711366200000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711366200000.0,VAH_REJECTION_SHORT,False,1057.5999999999913,False,True,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711366500000.0,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,1.0,False,False,2024-03-25,,,,,,
1711366500000.0,VAH_REJECTION_SHORT,False,948.3999999999942,False,False,,False,,False,True,1.0,,False,2024-03-25,False,True,False,,,
1711366800000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-25,,,,,,
1711366800000.0,VAH_REJECTION_SHORT,False,944.8999999999942,False,False,,False,,True,True,1.0,,False,2024-03-25,False,True,False,,,
1711367100000.0,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,1.0,False,False,2024-03-25,,,,,,
