ts,setup,bounded_probe,probe_depth,reclaim,shape,no_lower_acceptance,aggression_failure,buyer_response,participation,spread_ok,delta_pct_rank,l1_bid_support,qualified,day,no_higher_acceptance,seller_response,l1_ask_support
1711251900000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.7,,False,2024-03-24,True,False,False
1711252200000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.6666666666666666,False,False,2024-03-24,,,
1711252200000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,True,True,0.6666666666666666,,False,2024-03-24,True,True,False
1711252500000,VAL_REJECTION_LONG,True,11.400000000001455,False,False,True,False,True,True,True,0.48333333333333334,False,False,2024-03-24,,,
1711252500000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,True,True,0.48333333333333334,,False,2024-03-24,True,False,False
1711252800000,VAL_REJECTION_LONG,True,12.30000000000291,True,False,True,False,True,True,True,0.9333333333333333,False,False,2024-03-24,,,
1711252800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.9333333333333333,,False,2024-03-24,True,False,False
1711253100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,1.0,False,False,2024-03-24,,,
1711253100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,1.0,,False,2024-03-24,True,False,False
1711253400000,VAL_REJECTION_LONG,False,0.0,True,True,True,True,True,False,True,0.5333333333333333,False,False,2024-03-24,,,
1711253400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.5333333333333333,,False,2024-03-24,True,False,False
1711253700000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,False,True,0.5166666666666667,False,False,2024-03-24,,,
1711253700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.5166666666666667,,False,2024-03-24,True,False,False
1711254000000,VAL_REJECTION_LONG,True,85.0,False,False,True,True,False,True,True,0.016666666666666666,False,False,2024-03-24,,,
1711254000000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.016666666666666666,,False,2024-03-24,True,True,False
1711254300000,VAL_REJECTION_LONG,True,111.60000000000582,False,True,True,True,True,True,True,0.7333333333333333,False,False,2024-03-24,,,
1711254300000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.7333333333333333,,False,2024-03-24,True,True,False
1711254600000,VAL_REJECTION_LONG,True,57.5,False,False,False,False,True,True,True,0.9333333333333333,False,False,2024-03-24,,,
1711254600000,VAH_REJECTION_SHORT,False,0.0,False,True,,True,,True,True,0.9333333333333333,,False,2024-03-24,True,True,False
1711254900000,VAL_REJECTION_LONG,True,186.3000000000029,False,False,False,False,True,True,True,0.23333333333333334,False,False,2024-03-24,,,
1711254900000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,True,True,0.23333333333333334,,False,2024-03-24,True,True,False
1711255200000,VAL_REJECTION_LONG,True,190.3000000000029,True,False,False,False,True,True,True,0.8833333333333333,False,False,2024-03-24,,,
1711255200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.8833333333333333,,False,2024-03-24,True,False,False
1711255500000,VAL_REJECTION_LONG,False,0.0,True,False,False,False,True,True,True,0.7,False,False,2024-03-24,,,
1711255500000,VAH_REJECTION_SHORT,False,0.0,True,True,,True,,True,True,0.7,,False,2024-03-24,True,False,False
1711255800000,VAL_REJECTION_LONG,False,0.0,True,False,False,True,True,True,True,0.95,False,False,2024-03-24,,,
1711255800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.95,,False,2024-03-24,True,False,False
1711256100000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,True,True,0.9166666666666666,False,False,2024-03-24,,,
1711256100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.9166666666666666,,False,2024-03-24,True,False,False
1711256400000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,True,True,0.6833333333333333,False,False,2024-03-24,,,
1711256400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.6833333333333333,,False,2024-03-24,True,False,False
1711256700000,VAL_REJECTION_LONG,False,0.0,True,True,True,True,True,False,True,0.2,False,False,2024-03-24,,,
1711256700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.2,,False,2024-03-24,True,True,False
1711257000000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.36666666666666664,False,False,2024-03-24,,,
1711257000000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.36666666666666664,,False,2024-03-24,True,False,False
1711257300000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,False,True,0.9833333333333333,False,False,2024-03-24,,,
1711257300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.9833333333333333,,False,2024-03-24,True,False,False
1711257600000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.7833333333333333,False,False,2024-03-24,,,
1711257600000,VAH_REJECTION_SHORT,False,0.0,True,True,,True,,False,True,0.7833333333333333,,False,2024-03-24,True,False,False
1711257900000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,False,True,0.5333333333333333,False,False,2024-03-24,,,
1711257900000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.5333333333333333,,False,2024-03-24,True,False,False
1711258200000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.65,False,False,2024-03-24,,,
1711258200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.65,,False,2024-03-24,True,False,False
1711258500000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.31666666666666665,False,False,2024-03-24,,,
1711258500000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.31666666666666665,,False,2024-03-24,True,True,False
1711258800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.06666666666666667,False,False,2024-03-24,,,
1711258800000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.06666666666666667,,False,2024-03-24,True,True,False
1711259100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.7333333333333333,False,False,2024-03-24,,,
1711259100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.7333333333333333,,False,2024-03-24,True,True,False
1711259400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.6833333333333333,False,False,2024-03-24,,,
1711259400000,VAH_REJECTION_SHORT,False,0.0,True,True,,True,,False,True,0.6833333333333333,,False,2024-03-24,True,True,False
1711259700000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.03333333333333333,False,False,2024-03-24,,,
1711259700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.03333333333333333,,False,2024-03-24,True,True,False
1711260000000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.06666666666666667,False,False,2024-03-24,,,
1711260000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.06666666666666667,,False,2024-03-24,True,True,False
1711260300000,VAL_REJECTION_LONG,False,0.0,True,True,True,True,False,False,True,0.03333333333333333,False,False,2024-03-24,,,
1711260300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.03333333333333333,,False,2024-03-24,True,True,False
1711260600000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.8166666666666667,False,False,2024-03-24,,,
1711260600000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.8166666666666667,,False,2024-03-24,True,True,False
1711260900000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.7,False,False,2024-03-24,,,
1711260900000,VAH_REJECTION_SHORT,False,0.0,True,True,,True,,False,True,0.7,,False,2024-03-24,True,False,False
1711261200000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.16666666666666666,False,False,2024-03-24,,,
1711261200000,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,0.16666666666666666,,False,2024-03-24,True,True,False
1711261500000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,False,False,True,0.36666666666666664,False,False,2024-03-24,,,
1711261500000,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,0.36666666666666664,,False,2024-03-24,True,True,False
1711261800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.06666666666666667,False,False,2024-03-24,,,
1711261800000,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,True,True,0.06666666666666667,,False,2024-03-24,True,True,False
1711262100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.38333333333333336,False,False,2024-03-24,,,
1711262100000,VAH_REJECTION_SHORT,False,0.0,True,True,,True,,False,True,0.38333333333333336,,False,2024-03-24,True,True,False
1711262400000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,False,True,True,0.4,False,False,2024-03-24,,,
1711262400000,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,True,True,0.4,,False,2024-03-24,True,True,False
1711262700000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,True,True,0.6333333333333333,False,False,2024-03-24,,,
1711262700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.6333333333333333,,False,2024-03-24,True,False,False
1711263000000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,False,True,0.55,False,False,2024-03-24,,,
1711263000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.55,,False,2024-03-24,True,False,False
1711263300000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.9,False,False,2024-03-24,,,
1711263300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.9,,False,2024-03-24,True,False,False
1711263600000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,False,True,0.25,False,False,2024-03-24,,,
1711263600000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.25,,False,2024-03-24,True,True,False
1711263900000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.08333333333333333,False,False,2024-03-24,,,
1711263900000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.08333333333333333,,False,2024-03-24,True,True,False
1711264200000,VAL_REJECTION_LONG,False,0.0,True,True,True,True,False,False,True,0.4666666666666667,False,False,2024-03-24,,,
1711264200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.4666666666666667,,False,2024-03-24,True,True,False
1711264500000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.13333333333333333,False,False,2024-03-24,,,
1711264500000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.13333333333333333,,False,2024-03-24,True,True,False
1711264800000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,False,True,0.75,False,False,2024-03-24,,,
1711264800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.75,,False,2024-03-24,True,False,False
1711265100000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,False,True,0.5,False,False,2024-03-24,,,
1711265100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.5,,False,2024-03-24,True,False,False
1711265400000,VAL_REJECTION_LONG,False,0.0,True,True,True,True,False,True,True,0.08333333333333333,False,False,2024-03-24,,,
1711265400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.08333333333333333,,False,2024-03-24,True,True,False
1711265700000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,False,True,True,0.4666666666666667,False,False,2024-03-24,,,
1711265700000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,True,True,0.4666666666666667,,False,2024-03-24,True,True,False
1711266000000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.8166666666666667,False,False,2024-03-24,,,
1711266000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.8166666666666667,,False,2024-03-24,True,False,False
1711266300000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.38333333333333336,False,False,2024-03-24,,,
1711266300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.38333333333333336,,False,2024-03-24,True,False,False
1711266600000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.6333333333333333,False,False,2024-03-24,,,
1711266600000,VAH_REJECTION_SHORT,False,0.0,True,True,,True,,True,True,0.6333333333333333,,False,2024-03-24,True,False,False
1711266900000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.9833333333333333,False,False,2024-03-24,,,
1711266900000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.9833333333333333,,False,2024-03-24,True,False,False
1711267200000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,True,True,0.55,False,False,2024-03-24,,,
1711267200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.55,,False,2024-03-24,True,False,False
1711267500000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.75,False,False,2024-03-24,,,
1711267500000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.75,,False,2024-03-24,True,False,False
1711267800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.6666666666666666,False,False,2024-03-24,,,
1711267800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.6666666666666666,,False,2024-03-24,True,False,False
1711268100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.25,False,False,2024-03-24,,,
1711268100000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,True,True,0.25,,False,2024-03-24,True,True,False
1711268400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.6,False,False,2024-03-24,,,
1711268400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.6,,False,2024-03-24,True,False,False
1711268700000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.13333333333333333,False,False,2024-03-24,,,
1711268700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.13333333333333333,,False,2024-03-24,True,True,False
1711269000000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,False,True,True,0.3333333333333333,False,False,2024-03-24,,,
1711269000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.3333333333333333,,False,2024-03-24,True,True,False
1711269300000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,False,False,True,0.5666666666666667,False,False,2024-03-24,,,
1711269300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.5666666666666667,,False,2024-03-24,True,True,False
1711269600000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.8166666666666667,False,False,2024-03-24,,,
1711269600000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.8166666666666667,,False,2024-03-24,True,False,False
1711269900000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,True,True,0.7833333333333333,False,False,2024-03-24,,,
1711269900000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.7833333333333333,,False,2024-03-24,True,False,False
1711270200000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.7833333333333333,False,False,2024-03-24,,,
1711270200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.7833333333333333,,False,2024-03-24,True,False,False
1711270500000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.6166666666666667,False,False,2024-03-24,,,
1711270500000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.6166666666666667,,False,2024-03-24,True,False,False
1711270800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.15,False,False,2024-03-24,,,
1711270800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.15,,False,2024-03-24,True,True,False
1711271100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.45,False,False,2024-03-24,,,
1711271100000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.45,,False,2024-03-24,True,False,False
1711271400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.2833333333333333,False,False,2024-03-24,,,
1711271400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.2833333333333333,,False,2024-03-24,True,True,False
